23,kernel_host_3203235421309124674,4589976,3982496,3868248,3604449,3093862,3234282,2908173,2393467,2270110,2037550
24,read_init_,19561787520,17441061339,18103654423,16778475999,16123322323,15291971036,14248585115,13898926964,15166985932,13968659680
25,kernel_host_14913372915240065947,303308914,265298183,252364380,233745645,203322806,201861800,181775760,145670186,139019121,128170678
26,bcond2_va_,110470019,107605159,106739360,105166264,103549275,105986428,102782805,100523701,100377190,101885689
27,kernel_host_14177333148799137211,54677945,48078793,44581407,40837882,36146454,36867881,31799335,25587499,24328692,22797570
28,kernel_host_3801595614667731380,145321954,127252014,120795422,111785562,98375141,98548892,86313374,68920477,66093731,61125626
29,bcond1_,103300003,118457906,99871515,103593245,102628145,96005044,101743528,99778185,95708160,106720393
30,kernel_host_17675233011309389831,45016838,39550330,37737137,34357573,30598109,30244804,26535161,21575310,20617301,18826080
31,kernel_host_2769894380674479461,151866506,134151882,129332976,121500376,107527790,105678968,99655105,83092856,77561368,73586191
32,kernel_host_13678541340789269977,54736103,48240626,46992397,43290912,37607043,38242256,35103819,29063957,27174155,25968240
33,kernel_host_5189765816641970822,6597467,5723453,5643613,5244571,4596390,4665460,4326461,3532266,3318615,2994716
34,kernel_host_17156898055338419057,46593120,40871092,38637249,35806247,31489180,31389130,27586669,22114378,21253894,19630735
35,bcond3_v_,71027218,64204095,54738506,54372523,62248840,58580385,62823379,67466111,65631903,59943509
36,kernel_host_17506849007025892946,45682262,40515353,39270032,35927702,31520532,32168855,29158219,24560327,22742240,21821002
37,kernel_host_11313705801899030046,36833843,33510626,30766902,27761200,24837282,24983291,21722719,17394266,26687190,15469341
38,kernel_host_3056794744720896216,46607824,42095462,38329467,34522414,31166453,30930113,26579529,21649490,21589269,20010828
39,internal_w_,1223566325,1036967886,995109491,921420059,878363476,821644757,805829745,626277459,571927432,596905724
40,kernel_host_5341804159594033185,132518933,119549614,111572947,100181794,86778836,88813088,75489097,61139879,61476457,55854285
41,kernel_host_11243618430834388333,58991758,51320841,50401125,46719526,40375819,40979693,37464934,31600968,29514459,27668944
42,kernel_host_7308789819381199256,28834069,26476023,24101654,22084295,19409779,19397907,16797489,13475155,13504338,12682212
43,kernel_host_6065031066545417016,44382638,38932525,36692815,33582086,29775342,29871629,26012060,20759520,20535077,18945052
44,MPI_Get_count,905693,959594,298877,308570,306150,301493,309754,307012,304866,312164
45,kernel_host_4023198913931606276,1328618,1185529,1279008,1052283,922983,959496,868498,751196,701523,675786
46,MPI_Irecv,552499,589960,609602,523982,591884,561202,566808,604498,636040,584937
47,kernel_host_2077031470031862986,118955084,104015288,99033155,92138765,83376481,79724826,71499589,57188214,62277160,50239140
48,kernel_host_11785900214035726808,74242260,66270099,61304597,56145054,49117836,49847020,43495399,35060963,34096220,31940536
49,bcond4_,471174558,528154968,462651402,441415826,485763062,473098646,450715894,419231652,426374382,445904688
50,kernel_host_3904638810941265799,21565382,19419868,18604253,16487825,14407833,14454235,12324616,10016038,10217600,9286812
51,bcond2_ua_,207111227,215137829,208131841,221949052,216782312,194737537,213397918,199656974,190148647,226050669
52,kernel_host_9828195426201177678,62492059,55933348,51564272,46796684,42353688,41870113,36254743,29531940,28510451,26702909
53,kernel_host_10447168533120541692,5966561,5780685,5196900,4709387,4249126,4291284,3924734,3322293,3066622,3009043
54,kernel_host_13527600874346049264,52813922,47861425,45066688,40126422,35084074,35688426,30160067,24367013,24581267,22226832
55,kernel_host_4089695605558063454,1410872,1239507,1227160,1106647,976439,1102547,907737,767995,722961,690682
56,kernel_host_17572185407420011884,44019027,39985222,36957414,33639167,29261372,29526054,25135270,20251670,20703901,18589941
57,lateral_bc_,6230,5820,7194,5459,5755,6268,5940,5925,5693,5748
58,kernel_host_16025009267156524296,21261035,18452193,17867848,16706174,14260105,14566970,13493924,11113850,10452472,9607951
59,kernel_host_18056069231970590520,381276887,318146206,319395470,296295214,249754257,259050553,239400619,189446976,172940828,156744402
60,kernel_host_7338183325372557907,436180936,379812546,363016460,337766202,291081914,291693038,262103869,208866801,197987847,181917532
61,__config_MOD_loadconfig,9555059,11633361,9604930,12559171,15078250,13064906,14593999,18477950,16736264,20644943
62,dens_,269176648,309278105,367089111,315527024,314564120,341581114,333007208,365938994,401274047,486721527
63,kernel_host_10878038741274582305,43424687,39490505,36955266,33055345,28936777,29321889,24641858,20171664,20382810,18551129
64,kernel_host_14960680749554967015,1110312,1059720,957010,884062,882989,803505,731379,634737,592874,585852
65,advct_,230734750,254637495,235979365,247935479,241904081,297229564,305698708,259751715,249430576,275432699
66,kernel_host_4181240233776583252,37460556,33275896,30998102,28335004,25019040,25606982,22083112,17934550,17011842,15899174
67,kernel_host_5579468312897313468,145036577,127452328,120720948,110986304,96687226,97834247,86366834,68710792,65494276,61639318
68,MPI_Init,2090631935,2067499904,2093838276,2097252309,2074335970,2077490236,4116446681,4113209811,4141261808,4162779816
69,kernel_host_1711344829487799974,148710965,131357591,122696932,113692367,99423498,100101008,88604890,70985719,67786318,63022926
70,kernel_host_14930920824767543618,154914877,134520407,128114745,120102690,103449078,102868064,92190381,74404387,70414078,64956545
71,mpi_comm_rank_,1504,1433,1253,1186,1418,1471,1649,1580,1668,1233
72,kernel_host_13029536952378754949,132779962,115884729,110644153,102630260,88626273,88786200,80579019,63409474,59983193,55695402
73,kernel_host_11544715019137345953,24060542,21716140,19931051,17893649,16087339,16117445,13793100,11245142,11126217,10413386
74,kernel_host_14523175272559072737,21493753,19543898,18482688,16383151,14670084,14659373,12337469,9928603,10309139,9232530
75,kernel_host_18110621675970109649,29914877,26813873,24786705,22459057,19810464,20133316,17220536,14075971,13762163,12787079
76,kernel_host_2704996265738245537,22879186,21223875,19109270,17365678,15117407,15734108,13250306,10753155,10757256,9766007
77,kernel_host_14742595204480865565,35399589,30559766,29533732,26916613,23913917,24378382,21083725,16809359,15954280,15269426
78,kernel_host_8054816732667103883,160035546,139742151,131968435,121889954,106285198,106289254,93298520,74745229,71921573,66865373
79,kernel_host_6495952187057350598,21509302,19555456,18079870,16263789,14319762,14451764,12374836,10017906,10274638,9247720
80,kernel_host_15379746689016184240,56302127,48712208,46115280,42656184,36881753,37096307,32560789,26155389,25481213,23642503
81,kernel_host_940921560178879518,49387796,44021086,41085787,37220270,32649696,32771089,28426089,22893840,23060932,20814989
82,kernel_host_5285627496081891117,27366064,24059820,22844934,20368075,18076260,18198887,15550761,12665372,13018517,11651404
83,kernel_host_9870073709680686895,38797285,34362852,31745405,29180591,25562562,25862190,22628275,18306595,18153139,16515634
84,advave_,166309943,227996225,165711229,263002403,182385005,240192570,174126520,213659716,173135336,222196057
85,mpi_comm_size_,351,348,350,350,329,332,351,349,354,366
86,kernel_host_12880096600322512940,72510894,64213442,60720471,55946439,48735896,48800625,43852045,35046730,33174291,31313911
87,kernel_host_8607595517187487955,132316014,117119381,108785934,100961110,88068745,88675947,78303306,62554074,60033757,55457448
88,kernel_host_3118027215046091878,390005,334136,327983,302437,271646,274456,249059,201835,189164,175840
89,mpi_barrier_,50443,35538,37656,39026,37878,37685,35509,38013,40323,37689
90,kernel_host_4064066695173842015,28158341,25806776,23088417,20938201,18506301,18590774,15911856,12905039,13086654,12085188
91,internal_u_,2513645745,2237733931,2194683320,2154318886,1949801493,1782426552,1727135577,1536289060,1526763228,1408425270
92,sw_memcpy_host,913745072,796008695,757429178,675577363,627840104,595266737,521938987,421286779,410188024,384533912
93,kernel_host_6269904581008346741,60277616,52028862,49996577,45477625,39986014,40351623,34825493,28266658,27237107,24813051
94,MAIN__,152875337,162078885,160251586,166353401,198304529,182622370,192075000,231567025,238421438,256657506
95,kernel_host_5354701768032446803,1996464,1741358,1724691,1567749,1374759,1381100,1274439,1077760,997420,949074
96,MPI_Bcast,69850362,112952165,115804154,105614981,111444626,109049945,103937535,107568807,107966531,113222560
97,kernel_host_9476223794341086031,145127123,127970442,120925634,111384164,98042763,97153545,86250187,68677296,65647050,60772735
98,MPI_Comm_free,753540,263574,348821,252015,264258,268325,275579,991625,254225,267117
99,kernel_host_13670386984375334520,149869934,133102577,127695482,120399791,104105747,104499307,97267863,81559360,76065016,71230012
100,__libc_start_main,-66597208767,-60801730624,-59437418665,-55849326189,-55056291799,-50511688930,-48699023107,-45322329533,-45287759510,-44053043799
101,kernel_host_11711072112829525569,1277635,1143612,1127113,1047984,964034,1000849,890338,771677,709424,828520
102,kernel_host_2904305052371605897,162191567,140180044,133852279,123881421,107041875,107588672,96954882,77871459,72866617,67620054
103,kernel_host_11735378529907380392,44287071,38743368,36385251,33529829,29670357,30247625,25483009,20458271,20489372,18484371
104,kernel_host_11734272273339620725,44777638,38653294,36935409,34252877,29156658,29773321,26510881,21727313,20174677,18724479
105,kernel_host_10908567227736662191,2411257,2271688,2033810,1792435,1595244,1621141,1372266,1096055,1162355,997458
106,kernel_host_7666798020544911213,1626545,1454981,1497310,1288151,1119105,1140017,1028118,931198,817043,786515
107,kernel_host_928901692857333394,46336053,39770165,38159510,34239312,31251160,30933831,26422297,21343448,21410757,19195406
108,MPI_Get_processor_name,3392,3999,4108,3384,3268,3400,3080,3266,3076,3396
109,kernel_host_13005850972175828160,24773437,21935020,20368879,18219617,16579469,16957514,14002331,11341820,11373179,10653579
110,kernel_host_15777227199745514466,3171293,2830716,2723727,2509326,2206903,2221579,2013628,1706791,1599858,1660771
111,kernel_host_149332173039792024,2826775,2537445,2433146,2237047,1940562,1997417,1806058,1579769,1465862,1374220
112,kernel_host_5742318362719794899,1670569,1465928,1432710,1317283,1211306,1172809,1091573,917736,869619,824561
113,adjust_ufvf_,543735209,509388655,479709170,420721140,402373252,402211546,368980696,319317613,324090047,282166564
114,MPI_Type_free,7972958,8759194,9342569,10154773,12841411,11610783,12757421,15675346,16607506,17792407
115,update_initial_,255706631,230256565,225149851,228705351,236527206,281771350,209967439,255851137,222958868,251452167
116,kernel_host_14841353772382616086,46155872,39735539,38519800,36062248,31935565,31453632,29140379,23588121,21757252,20817460
117,MPI_Type_commit,114085492,124604732,129387685,141379863,154149161,160108409,175977718,215615859,229149797,238868807
118,kernel_host_5251974738527917755,3186876,2750110,2665206,2452711,2099211,2237825,1998354,1643972,1548687,1413746
119,kernel_host_11180554648481108675,2762389,2432118,2318849,2252593,1882847,1957697,1812980,1478373,1380524,1297237
120,kernel_host_16474014825694923176,324297661,284327147,267721490,247955291,217161062,217663817,192187011,153291608,145746470,136509207
121,kernel_host_677570178439262390,4664251,3984034,3904871,3616251,3049520,3177462,2949373,2413581,2249395,2009956
122,kernel_host_10497226412570990612,89647747,79291216,73656050,67649430,59958873,59964950,52362970,41796490,40755051,38300110
123,kernel_host_10018654585745270947,134033294,116401339,110242224,103043443,89179761,88821347,79671778,64137962,60690430,55846559
124,kernel_host_7809988743068049318,5098177,4330884,4223997,3930150,3291689,3464997,3182266,2580221,2423384,2162579
125,kernel_host_14171480367845884996,168268437,152091156,142953993,127772330,111824882,113447371,95952685,77789139,79298919,71861687
126,external_ua_,290289832,325351853,320026674,337833071,307565647,320111645,328165456,334354579,296400776,351891449
127,main,18989,17830,19308,19056,19269,18907,19966,19540,19158,18760
128,kernel_host_8383241828137858514,7072573,6090718,5940839,5520037,4659727,4906530,4466537,3657261,3455421,3109170
129,kernel_host_3362328253860953284,166675029,147282182,137901189,124999767,111637231,111523383,95636391,77037871,77484071,70618037
130,lateral_viscosity_,48367622,67165747,50026746,45257670,48073142,80501131,58934779,46392266,59573511,50113011
131,adjust_uv_,557632494,507171374,481820763,434239857,407762043,396832812,375338257,336974127,285612302,305268866
132,MPI_Gather,648917079,764189491,569273212,685044123,2054476400,709981805,583205360,939883309,761117570,821629330
133,MPI_Send,1222032,1104858,1132190,1102384,1107368,1116808,1045960,1102536,1125892,1069424
134,mode_interaction_,1377020036,1252788537,1166974744,1098398336,986553785,958988631,850292262,702450893,643234914,639948146
135,smoth_update1_,1336232,1339319,1308656,1309156,1673237,1380348,1465640,1235841,1224612,1204192
136,kernel_host_533893640144992498,51341971,44718305,42354504,38768918,35035974,34332393,30172981,24293854,23591557,22023583
137,kernel_host_9872960228072659106,323105969,282161411,267546733,247834404,215732693,217065691,191474413,154166092,146157390,137131358
138,smoth_update_,29512974,63340067,33344464,49917974,31312553,30754344,54192264,69144264,40334538,36713252
139,internal_update_,1004676,1041945,1026287,993006,1023912,1053342,1029198,974043,1003263,950995
140,kernel_host_17356059520636453398,278278991,235172858,229908580,216818884,186092575,189466025,175169047,141479471,130017541,118813447
141,external_va_,250210295,284819822,259894024,291539434,256460728,285754939,278250188,299910555,297498324,282130269
142,kernel_host_18194556031340472576,68593230,58835638,57968865,53976463,46097815,47202951,42999808,35580758,33226323,31200075
143,kernel_host_5305202362360132607,29903631,27191160,24608645,22303088,20598071,20008146,17367825,14088949,13955622,12990937
144,internal_v_,2290377641,2177593611,2116961219,2031958752,1820668633,1665861590,1549555812,1476582126,1259320362,1208323297
145,MPI_Type_size,89608,93482,92312,92344,94552,99342,94736,93929,92154,91734
146,surface_forcing_,22409028,20624146,19816893,18434638,17397125,17183766,15291105,13779619,13492440,13041471
147,kernel_host_13054536613402403077,2790218,2452677,2338902,2228897,1915046,1913309,1795926,1490406,1423261,1302341
148,kernel_host_17876976960434219323,44914926,39830386,37647408,34103190,30175696,30331519,26319790,21313671,21051063,19411406
149,kernel_host_8976449558737060572,73971417,66172900,61215579,56144030,50476203,50059707,43082164,34908782,34091980,31314171
150,external_update_,731402402,736603304,678064574,671030383,633242608,640791450,613616826,650970305,622647846,676395422
151,kernel_host_13095133616550115949,75856478,72110807,65159247,58122013,51638071,51399798,44457843,35437560,35587077,32091521
152,kernel_host_5425075240490291438,161190785,138595612,131560072,121837553,106315469,106484683,93987321,75184078,72333982,66939293
153,kernel_host_7756675061965279120,28267730,25607323,23604851,21119195,19281518,19039926,16166148,13129566,13455393,12155131
154,kernel_host_11364641885718042762,30740674,27098913,25484386,23340789,20253580,20809530,17925930,14986730,14357518,13273821
155,kernel_host_167483268786796797,51130845,45022162,42233945,38667121,33822183,34478054,30003550,23900837,23429738,21637328
156,MPI_Recv,1115148208,1043204402,988349700,747551528,1188121587,1109747016,593397896,711520330,682150332,544455331
157,MPI_Comm_dup,38217190,34856266,36869697,43323926,45183714,49470114,47872140,55840463,58952385,66547906
158,MPI_Waitall,1437003763,1417679714,1651413322,687143968,1241733621,946990619,779791403,517208495,485699848,691222906
159,bottom_friction_,32018931,42471882,31833750,36832676,33281339,29133366,34257198,43868774,32449056,42937976
160,MPI_Barrier,1295942046,1420754640,691461862,692726330,1834751083,776935249,770458862,770094581,960624930,1000785371
161,kernel_host_17988520462433045664,38160084,33939107,31532461,28816110,25822527,25621026,22286323,18016046,18003448,16588508
162,kernel_host_10227889028461526473,66149978,55646811,54499924,50783837,43456778,44636276,40646239,32683072,29819453,27821370
163,MPI_Isend,74970053,81199266,89552348,89196058,122472903,96422746,108160715,128549495,134718023,150323958
164,kernel_host_14772865060589351907,74000253,64453772,60709516,56019419,49391105,48992067,43466006,34640213,34269692,30646615
165,kernel_host_14516561621248944045,2555325,2296540,2206894,1839895,1672688,1641810,1398574,1307072,1307750,1071144
166,kernel_host_4582267827303034181,21816005,20208758,18398605,16445691,15011466,14853451,12658944,10507698,10351370,9323458
167,kernel_host_16004796625768757002,3642116,3169571,3060661,2894906,3806968,2508184,2323450,1915902,1803894,1690166
168,__variables_MOD_init_variables,47350028,41844671,43770123,35954178,33670476,32330955,28593544,23295654,22014993,21462695
169,kernel_host_13767876723361870048,176657134,156255540,146743750,133633877,118807827,118459228,103180943,83477665,81452446,75511128
170,internal_q_,10179590670,8499329196,8783491372,8281035628,7182263879,7036174031,6280958361,5509342364,5144916911,5025184829
171,kernel_host_12580761429086804727,5630257,4800643,4714139,4407720,3690203,3872791,3537708,2890808,2714087,2381018
172,kernel_host_16514618981259130990,74193664,65520816,61373999,55803348,50298670,49529603,42772876,34449572,34007625,31690693
173,kernel_host_2998007382017772732,71151644,63087330,58794289,53885209,48261508,48086966,41764263,33626645,31857379,30053054
174,kernel_host_4654656141485052332,68860154,59671415,57236850,52679442,45760363,45837503,41593016,33001301,31354059,28766282
175,kernel_host_1513189204643337441,3332637,3069921,2876262,2625470,2321807,2391808,2175857,1870576,1746287,1738969
