56,kernel_host_17572185407420011884,48558002,33748864,27359473,22840407,18299215,17485578,13382242,11318757,9635656,7268500
57,lateral_bc_,5573,6150,5721,5910,6440,5980,6429,5964,5306,5179
58,kernel_host_16025009267156524296,3720265,2905714,2245632,1992350,1593157,1560231,1269086,1155482,973877,855599
59,kernel_host_18056069231970590520,67055577,53815459,36779545,33218851,25749086,25447635,20291641,18184931,15548453,12480129
60,kernel_host_7338183325372557907,464440133,347754134,266770710,229064864,174562853,176050844,130341151,114621459,95052285,72961779
61,__config_MOD_loadconfig,7210729,7236263,11825299,7882881,10658672,11940231,10756084,10083964,15352249,16936011
62,dens_,284904190,255927062,288773444,324904103,273211546,322308483,344135040,367358702,489782739,480098602
63,kernel_host_10878038741274582305,47887868,33356262,27265184,23043065,17862684,17270607,13204042,11162592,9167177,7080683
64,kernel_host_14960680749554967015,1157880,883806,744463,666072,571351,566497,488810,457104,423805,388591
65,advct_,228719278,208163298,225307975,211756530,213054054,246766673,231668330,253355522,224672230,274683119
66,kernel_host_4181240233776583252,41447198,28893750,23671890,20011979,15962063,14606950,11425442,9713425,8093702,6383639
67,kernel_host_5579468312897313468,160272735,114355726,91476751,76034925,60222380,57454882,43589443,37309042,31081068,24041540
68,MPI_Init,2033961364,2059745289,2072559730,2086955084,2074298297,2108766034,4092136958,4128301968,4115582571,4149009733
69,kernel_host_1711344829487799974,161109157,116452200,92141600,78565749,60119858,58605386,44168923,38640384,31971540,24924284
70,kernel_host_14930920824767543618,165337156,123458739,94515382,81087600,61974887,62638534,46597224,40889282,34041089,26180336
71,mpi_comm_rank_,952,1433,1175,1722,1211,1550,1155,1790,1107,1280
72,kernel_host_13029536952378754949,142127415,105543223,81949942,70136138,53164637,53292907,39628319,34330954,28651021,22295570
73,kernel_host_11544715019137345953,25765910,18689123,15440383,12841517,9909454,9595739,7386146,6382316,5372473,4169296
74,kernel_host_14523175272559072737,23485525,16615123,13559093,15449451,8786917,8506157,6535020,5580520,4625578,3525243
75,kernel_host_18110621675970109649,32851989,23115945,18732904,15452829,13139012,11613689,9059952,7787327,6475570,5223096
76,kernel_host_2704996265738245537,25431319,17869065,14545967,12386350,9459975,9189538,7026279,6065204,5062366,3937967
77,kernel_host_14742595204480865565,37778502,28150724,22562986,19051601,14956389,13982639,10886204,9441030,7868051,6137021
78,kernel_host_8054816732667103883,171872896,126380102,99087019,83430550,64613100,62867156,46883407,41050653,34292672,26511199
79,kernel_host_6495952187057350598,24015966,16572998,13739439,11579789,8761432,8571319,6514261,5607073,4670643,3633333
80,kernel_host_15379746689016184240,59714053,43727219,34864661,29871033,22829620,21834201,17107221,14502178,12163631,9399009
81,kernel_host_940921560178879518,53340555,37980295,31638208,26114417,20526011,19512431,14801852,12811569,10794072,8409284
82,kernel_host_5285627496081891117,29726327,20981480,17470447,14449632,11235015,10736400,8208795,7082262,6086104,4564878
83,kernel_host_9870073709680686895,41352629,30151559,24661392,20057350,15988865,15061593,11775382,10140355,8422986,6583425
84,advave_,161421088,207613984,264126794,155166864,218885910,242157378,195085142,252851166,202527324,208507772
85,mpi_comm_size_,349,336,327,338,328,322,323,349,370,336
86,kernel_host_12880096600322512940,78174376,58088716,45592326,38612790,29880768,29490552,22474983,19460648,16222799,12541988
87,kernel_host_8607595517187487955,143446312,103754859,82505532,69868865,55015961,51673878,39877807,34200157,28375277,22010395
88,kernel_host_3118027215046091878,417489,315120,250858,220816,181421,167820,148737,126604,108952,95540
89,mpi_barrier_,37267,38629,39600,35839,38716,38135,37049,38003,39185,38037
90,kernel_host_4064066695173842015,30750559,21461843,17811515,14514800,11637425,11090574,8448160,7269379,6104230,4748090
91,internal_u_,2877992862,2236589757,1799097370,1545172883,1188821826,1234850933,1015625124,968899218,869090891,753152774
92,sw_memcpy_host,617565500,466183962,349081207,293718192,233506548,209030569,179620191,147131321,126944541,103809493
93,kernel_host_6269904581008346741,64179890,46864223,38053139,31842690,24709410,23311434,17655883,15389715,13002181,10041876
94,MAIN__,95559136,98064892,109619474,124899312,140701301,155565696,173149405,218287389,250189077,937212350
95,kernel_host_5354701768032446803,2108832,1612836,1299470,1140536,929775,920151,777223,708426,617630,546722
96,MPI_Bcast,109837471,76472970,96759959,104779466,97455753,93595093,99337221,115446856,116454423,111019453
97,kernel_host_9476223794341086031,158074810,114499180,90818066,76399969,59068556,57580913,43584120,37269431,31098736,24178575
98,MPI_Comm_free,617886,648527,346291,443316,418494,415574,259259,633648,2084132,4253240
99,kernel_host_13670386984375334520,26542943,20788600,16677978,14805635,12054237,11346216,9957602,8816207,7611172,6575433
100,__libc_start_main,-62647509288,-50584437337,-44449708443,-40404641969,-35028619591,-33508794353,-32851888387,-30815168344,-29774978107,-29903851598
101,kernel_host_11711072112829525569,1306838,1048348,900297,815050,708340,669010,723395,561189,507818,497391
102,kernel_host_2904305052371605897,170548400,128268258,99017156,84511831,64807784,65891543,49092799,42868704,35362392,27181173
103,kernel_host_11735378529907380392,49300102,34326084,27524636,23055661,17761966,17027934,12863859,11250589,9361260,7254853
104,kernel_host_11734272273339620725,46826345,34652688,26983850,22833220,18269692,18216369,13106829,11809530,9730860,7747915
105,kernel_host_10908567227736662191,2495755,1852264,1540974,1254843,982842,953438,740558,631583,517435,407020
106,kernel_host_7666798020544911213,1692902,1303840,1060326,943539,779053,762622,648785,604945,541079,486296
107,kernel_host_928901692857333394,48378550,35427289,29253116,24056466,18835451,17767109,13399081,11782655,9741008,7721600
108,MPI_Get_processor_name,2939,3345,3228,3227,3635,3104,2973,3036,3211,3239
109,kernel_host_13005850972175828160,26975832,19013355,15538534,13180162,10466172,9726757,7511818,6488183,5537235,4255681
110,kernel_host_15777227199745514466,3336630,2552050,2067759,2022522,1635144,1478501,1260228,1169262,1036098,926857
111,kernel_host_149332173039792024,2979212,2301460,1863338,1643538,1360292,1339078,1138932,1050258,942030,833372
112,kernel_host_5742318362719794899,1761515,1342670,1116210,980440,809170,787932,676927,627229,556640,508024
113,adjust_ufvf_,581782140,495410401,368167380,335995028,259318874,238031903,227838319,205866526,166136173,147228391
114,MPI_Type_free,4096563,4837223,6256626,7228027,9266232,10512878,12235542,15348172,19115112,31447771
115,update_initial_,236947129,212907498,209888236,197370543,215926244,200547954,270408156,235296251,208072412,294959385
116,kernel_host_14841353772382616086,8259970,6158548,4740931,4180999,3320103,3264380,2642784,2324145,2017328,1665503
117,MPI_Type_commit,53203160,69154515,87393571,103738215,127401516,144206120,166508404,205876824,257949146,363547886
118,kernel_host_5251974738527917755,3331484,2569666,2017323,1785440,1435449,1373340,1141265,1012930,852693,752180
119,kernel_host_11180554648481108675,2940392,2279633,1789544,1750994,1287166,1248455,1047835,963454,813702,706597
120,kernel_host_16474014825694923176,349538513,254780870,200360150,170221081,132290856,128667670,96191232,84363825,70333927,54912684
121,kernel_host_677570178439262390,4913592,3746600,2883900,2577346,2028090,1979664,1602845,1428704,1212452,1142870
122,kernel_host_10497226412570990612,98204434,69884618,55609708,48013455,37030423,34854234,26543801,23004454,19061229,14845648
123,kernel_host_10018654585745270947,142408037,106030639,82017785,70887462,53551667,54109774,40446534,35316266,29609785,22679283
124,kernel_host_7809988743068049318,5318548,4036843,3132391,2783684,2174329,2164006,1747797,1557999,1332443,1115278
125,kernel_host_14171480367845884996,182840230,128898067,105748786,88811995,68848859,67124873,50556564,43701888,36166604,27909709
126,external_ua_,121013580,132975028,121911879,124230754,138798768,135837372,176262498,174602520,149895056,150940138
127,main,18114,17703,18273,17787,17746,17553,17909,17717,18104,17587
128,kernel_host_8383241828137858514,7360314,5788262,4482750,3978958,3195052,4359838,2542057,2251220,1900499,1624530
129,kernel_host_3362328253860953284,180878666,128137191,105302009,87867730,68444732,65338880,48296742,42589622,35936325,27816918
130,lateral_viscosity_,49336090,57927734,40655921,46543076,38753067,41511800,42994136,42888572,47743269,39434754
131,adjust_uv_,609806944,490306259,374804091,334239094,281098821,260944531,222013126,194212276,156663851,156228568
132,MPI_Gather,98217598,170529849,143482732,121732973,206544968,188299816,190553156,222614947,170178721,198332902
133,MPI_Send,235366,236703,231370,223590,229524,230163,229639,238190,242317,241378
134,mode_interaction_,1482742885,1133031203,965517281,778641889,626530449,608403737,499346061,411281969,357239667,291770224
135,smoth_update1_,1304730,1296954,1244966,1252234,1235777,1206727,1192697,1236464,1200177,1382413
136,kernel_host_533893640144992498,54788638,40065518,32002010,27554668,20869969,19998315,15343597,13488841,11299882,8761073
137,kernel_host_9872960228072659106,347941792,254384850,200591557,169735238,132553039,128226217,96258135,84245019,70073514,54975639
138,smoth_update_,27939533,25114751,30839910,23945749,22965972,31900158,32115515,36623575,54071662,52480128
139,internal_update_,1011003,994561,1017841,1028791,1039925,967271,909251,904991,821543,835329
140,kernel_host_17356059520636453398,48863359,36719586,28062210,25006825,19624870,19051272,15560234,13742215,11753521,9670761
141,external_va_,113448319,108245591,118971607,111853836,167397062,121601641,152868147,138734689,141314171,125544848
142,kernel_host_18194556031340472576,9881030,7654750,6247260,5376510,4330814,4114005,3442301,3103565,2660689,2376941
143,kernel_host_5305202362360132607,33213044,23065630,19043432,15512604,12558024,11723384,8991008,7787927,6623261,5043480
144,internal_v_,2785065042,2105302971,1615362643,1407427717,1118583892,1102477295,897608203,758657821,760082857,624186870
145,MPI_Type_size,94084,94748,92704,91085,95827,95564,91449,94210,90779,85522
146,surface_forcing_,23320342,19375860,16403270,14913980,13001692,11998486,11378373,10302248,9611103,8787038
147,kernel_host_13054536613402403077,2941506,2276715,1799508,1657444,1318229,1238600,1041444,956061,810460,726467
148,kernel_host_17876976960434219323,49648660,35051688,28736835,23641744,18664548,17459852,13808036,11629402,9684468,7543446
149,kernel_host_8976449558737060572,81257746,57291604,46939450,38537097,31058201,28964791,22251343,19165387,15937876,12557115
150,external_update_,275376867,266231919,273781962,256163170,355312674,253965292,275716928,336847671,290276258,359414409
151,kernel_host_13095133616550115949,87603752,59116437,49480430,40941957,32205961,30901186,22663049,19923871,16572595,12616602
152,kernel_host_5425075240490291438,171926681,125416361,97299570,83204678,64305360,62878842,46989162,41087472,34035967,26685830
153,kernel_host_7756675061965279120,30372381,21893848,18021550,15003158,12784452,11293035,8619632,7402107,6278021,4843372
154,kernel_host_11364641885718042762,33714138,23876762,19165857,16158285,13051579,12142936,9449825,8061028,6835803,5212180
155,kernel_host_167483268786796797,54851107,39765905,31709817,27054345,20269402,20187650,14941846,13239997,10903303,8722524
156,MPI_Recv,446975455,470859353,691183752,694308370,670216508,418921754,510661821,508393290,504798490,456364848
157,MPI_Comm_dup,22043805,25087189,32206272,35744440,41992802,42611321,43609316,54116701,66568782,90884032
158,MPI_Waitall,1041241779,415172264,470185256,758196727,693798496,336093166,267117217,317895239,474609183,367834099
159,bottom_friction_,31583258,30091907,32966655,29921173,29684708,28441689,33127772,31536385,31642923,65180496
160,MPI_Barrier,625058721,483369480,521585641,966578260,833545203,711677164,686253568,860136294,838679670,958358374
161,kernel_host_17988520462433045664,41178915,30055997,24554846,20275665,15517067,15167820,11689582,10124510,8491588,6689461
162,kernel_host_10227889028461526473,11582071,8685919,6537954,5771649,4448926,4469616,3513583,3111161,2685075,2161390
163,MPI_Isend,32619651,39423922,50440429,58487623,69836677,80902329,88682895,123040977,191723952,508133588
164,kernel_host_14772865060589351907,78929922,58105155,45523679,38238822,29744914,29045210,21789910,19046096,15780420,12218143
165,kernel_host_14516561621248944045,2954355,1889237,1548548,1381204,1147229,1120390,822416,631041,524075,411157
166,kernel_host_4582267827303034181,24077996,17015177,13976762,11729541,9347797,8752668,7402583,5779081,4825321,3838115
167,kernel_host_16004796625768757002,3815478,2984486,2336310,2054950,1645372,1617975,1316233,1194273,999165,893086
168,__variables_MOD_init_variables,51141480,38764475,31028536,26530645,21247328,19211360,16418359,13538563,17347726,9324016
169,kernel_host_13767876723361870048,190684225,137951792,111552478,91935801,72851521,68464394,52306695,45624271,37743959,29406884
170,internal_q_,10903316169,8576977232,7030591171,5919236193,4860891190,4592252099,4019461606,3312254409,2927230931,2651485637
171,kernel_host_12580761429086804727,5884840,4522729,3494092,3110776,2446281,2373393,1922231,1711888,1464608,1219180
172,kernel_host_16514618981259130990,83710402,57226985,46042629,38820598,30328363,28638083,21439585,18993816,15822342,12438370
173,kernel_host_2998007382017772732,78415116,55385753,44347112,37151763,29448815,28034232,21218347,18280934,15189154,12007936
174,kernel_host_4654656141485052332,72991093,54001542,42194768,36361833,28223512,28039937,21192362,18368792,15161122,11761228
175,kernel_host_1513189204643337441,3485040,2666552,2295393,1992665,1829096,1811540,1524026,1374859,1258696,1144709
